Unnamed: 0;Modelo;Pooling;AGG;LAYER;Epochs;out_vec_size;qtd_layers;Nhid;MR;CR;SUBJ;MPQA;SST2;TREC;MRPC;Avg;epochs;SST5;Avg_with_SST5;Avg_without_SST5;paper_name;paper_link;year
353,00;allmpnet;AVG_AVGALL;AVG;AVGALL;1,00;torch.Size([768]);12,00;0,00;83,94;86,97;93,96;90,19;91,32;89,80;66,49;86,10;nan;nan;nan;nan;nan;nan;nan
354,00;allmpnet;SUM_AVGALL;SUM;AVGALL;1,00;torch.Size([768]);12,00;0,00;85,61;90,20;95,31;90,79;90,88;95,60;68,99;88,20;nan;nan;nan;nan;nan;nan;nan
355,00;allmpnet;MAX_AVGALL;MAX;AVGALL;1,00;torch.Size([768]);12,00;0,00;82,29;78,57;92,56;89,37;89,35;81,00;70,38;83,36;nan;nan;nan;nan;nan;nan;nan
356,00;allmpnet;AVG-NS_AVGALL;AVG-NS;AVGALL;1,00;torch.Size([768]);12,00;0,00;83,73;86,30;93,46;90,06;90,50;91,80;66,49;86,05;nan;nan;nan;nan;nan;nan;nan
357,00;allmpnet;SUM-NS_AVGALL;SUM-NS;AVGALL;1,00;torch.Size([768]);12,00;0,00;85,59;90,15;95,42;90,61;90,72;95,80;70,49;88,40;nan;nan;nan;nan;nan;nan;nan
358,00;allmpnet;MAX-NS_AVGALL;MAX-NS;AVGALL;1,00;torch.Size([768]);12,00;0,00;82,52;79,18;92,61;89,34;89,40;81,00;70,32;83,48;nan;nan;nan;nan;nan;nan;nan
359,00;allmpnet;CLS+AVG_AVGALL;CLS+AVG;AVGALL;1,00;torch.Size([1536]);12,00;0,00;85,07;87,74;94,94;90,14;91,43;89,00;66,49;86,40;nan;nan;nan;nan;nan;nan;nan
360,00;allmpnet;CLS+SUM_AVGALL;CLS+SUM;AVGALL;1,00;torch.Size([1536]);12,00;0,00;86,35;90,86;95,73;90,28;91,05;95,60;71,65;88,79;nan;nan;nan;nan;nan;nan;nan
361,00;allmpnet;CLS+MAX_AVGALL;CLS+MAX;AVGALL;1,00;torch.Size([1536]);12,00;0,00;83,49;84,53;94,38;89,42;90,66;87,80;72,12;86,06;nan;nan;nan;nan;nan;nan;nan
362,00;allmpnet;CLS+AVG-NS_AVGALL;CLS+AVG-NS;AVGALL;1,00;torch.Size([1536]);12,00;0,00;85,35;88,34;94,94;90,24;91,76;92,60;66,49;87,10;nan;nan;nan;nan;nan;nan;nan
363,00;allmpnet;CLS+SUM-NS_AVGALL;CLS+SUM-NS;AVGALL;1,00;torch.Size([1536]);12,00;0,00;86,33;90,38;95,75;90,42;90,88;95,40;71,88;88,72;nan;nan;nan;nan;nan;nan;nan
364,00;allmpnet;CLS+MAX-NS_AVGALL;CLS+MAX-NS;AVGALL;1,00;torch.Size([1536]);12,00;0,00;83,57;85,03;94,30;89,52;91,10;87,60;71,07;86,03;nan;nan;nan;nan;nan;nan;nan
365,00;allmpnet;CLS+AVG+AVG-NS_AVGALL;CLS+AVG+AVG-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;85,53;89,03;95,25;90,37;91,76;93,20;74,90;88,58;nan;nan;nan;nan;nan;nan;nan
366,00;allmpnet;CLS+AVG+SUM-NS_AVGALL;CLS+AVG+SUM-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;86,54;90,17;95,80;90,93;91,05;95,20;71,88;88,80;nan;nan;nan;nan;nan;nan;nan
367,00;allmpnet;CLS+AVG+MAX-NS_AVGALL;CLS+AVG+MAX-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;85,57;89,67;94,87;89,94;91,54;92,40;75,30;88,47;nan;nan;nan;nan;nan;nan;nan
368,00;allmpnet;CLS+SUM+AVG-NS_AVGALL;CLS+SUM+AVG-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;86,51;90,49;95,96;90,68;91,05;95,80;72,23;88,96;nan;nan;nan;nan;nan;nan;nan
369,00;allmpnet;CLS+SUM+SUM-NS_AVGALL;CLS+SUM+SUM-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;86,23;90,04;95,87;90,70;90,77;96,00;69,80;88,49;nan;nan;nan;nan;nan;nan;nan
370,00;allmpnet;CLS+SUM+MAX-NS_AVGALL;CLS+SUM+MAX-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;86,51;90,76;95,58;90,66;91,54;95,60;72,00;88,95;nan;nan;nan;nan;nan;nan;nan
371,00;allmpnet;CLS+MAX+AVG-NS_AVGALL;CLS+MAX+AVG-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;85,17;89,88;94,94;90,52;91,49;87,80;72,00;87,40;nan;nan;nan;nan;nan;nan;nan
372,00;allmpnet;CLS+MAX+SUM-NS_AVGALL;CLS+MAX+SUM-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;86,31;89,59;95,71;90,21;91,27;96,00;70,38;88,50;nan;nan;nan;nan;nan;nan;nan
373,00;allmpnet;CLS+MAX+MAX-NS_AVGALL;CLS+MAX+MAX-NS;AVGALL;1,00;torch.Size([2304]);12,00;0,00;84,02;86,73;94,13;89,99;90,77;88,40;72,29;86,62;nan;nan;nan;nan;nan;nan;nan
nan;PromptEOL (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;90,63;92,87;96,32;91,19;95,00;95,40;75,19;nan;not;0,00;0,00;90,94;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;PromptEOL + TP (Ours) (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;90,90;93,35;96,58;91,51;95,50;96,00;76,12;nan;not;0,00;0,00;91,42;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;Pretended CoT (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;90,10;92,24;96,32;91,54;95,11;94,20;75,77;nan;not;0,00;0,00;90,75;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;Pretended CoT + TP (Ours) (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;90,45;92,61;96,52;91,59;95,77;96,00;76,81;nan;not;0,00;0,00;91,39;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;Knowledge (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;89,84;93,03;96,21;91,54;94,78;97,20;73,91;nan;not;0,00;0,00;90,93;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;Knowledge + TP (Ours) (Lllama2-7B);llm;nan;nan;nan;nan;not;decoder-only;90,39;93,32;96,31;91,56;94,51;97,60;76,06;nan;not;0,00;0,00;91,39;Token Prepending: A Training-Free Approach for Eliciting Better Sentence Embeddings from LLMs;https://arxiv.org/pdf/2412.11556;2024,00
nan;CLTC-RoBERTa=Large;nan;nan;nan;nan;nan;24;nan;88,22;92,54;95,14;90,12;92,57;91,99;77,27;nan;5;0,00;0,00;89,69;Contrastive Learning with Transformer Initialization and Clustering Prior for Text Representation;https://pdf.sciencedirectassets.com/272229/1-s2.0-S1568494624X00150/1-s2.0-S1568494624009360/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEHYaCXVzLWVhc3QtMSJGMEQCIEt6YbTt65ukKfTD3bu0kD705kuMYotz8gH0y7JjH8PJAiAEr557NOLDnxNIr7FcHO9eFgXM99FsYPWXZ07TG7bc5yqzBQhfEAUaDDA1OTAwMzU0Njg2NSIMDxZIcdb6ZQ%2FZeUVkKpAF8MiOfNC9fUorVMiLkFp5l7ZbqlXZiS%2BFLNIV8TA0Hw%2FezqUgN1LqtHhjjrOZcARLECIAVv8LKA955vX%2BMSRK564pOJSF6%2FNkQOSEpiODriMyex2RUubgBahKySP%2BOKrBkZWrIm7cRqVBArRPrjgUJNZiOrzdjyxzs6hIfF3PApo8egsTnEvwIGZdfVHvOGgFZFnovHjMGXn%2BI%2FR8rnpxDXt7yk2V7OncGyRt%2F5lY%2F02yAO%2F1%2FqT5JGT5abPaw3NzUUTIBi9IXH5G4%2FFc2XyjvZaXS%2BpuF9EBC90xtWNssoOda%2FbNDjDp8m6jfGDv%2B3bwlKDHO4WS8zBv9JOpVEI9nsb3OuUjsKs%2BzVN1kxdcx6koalu2N81BXL6YATMbJ6LldHsxxIbwPN9Tpg8Tyxl0GCSRI12KZaUlaglbMg1lbnzUmaC4OXz3vPwModQvO0RSHaYblAOeyEkJXQpwNWdvXePBmqzmn5VnvOjkQmg7iOMPMWx9IklvvLg%2FtPcFqBFxTnS83NmlLUjnrZlcWQbR9sT9hWCm343bzs4fYqychxpcipDO2%2BYnX4S22lqCnB2bafcV9G9dd0SIQp0eHiHoMsDulmh%2F2LwaI4wI1kypZX7uARysVCx%2BjTLxcpX157ZnNtK601Dh%2BxH6IEimg2HgfkzHebxHubblBJf%2FaAy78tE41BaQP0KV1TRxDwuLfCkeqsfySigjx0u1hwYwT7J1p8oPyHTWsI%2Bj9s083MLd9y7mF6hRfQcVWJus%2BPiZ3F5s82OYNCvzgYYEiEj8MZJvVGVolqYX7fm60kHzoE1v7MODTSxctuWn2uS%2Bq5zvX1T2aJPm0%2BVW5ZUy4dlZNpiIJh%2FU1AHU75wfHjCdQINPMl0w1db0uwY6sgHbneRk1rzfYHRZEcTXvk6r0WEH1D7vicj8DUliYsMz0KiXCjctd8NBTt3QKWXuRg8ezpsjNnpaTc2rdPRBOFbBGZiC9C27fPQfFX3bIQOtHg22S1OlS7xnXzl8L2zLDjGWpQ2rQLxZlKvTKOetrCJ0bAmaUQZ%2F1SOddJy82PQQGkXuGuv8BGcX8haCOdN%2F7KFhvLq259B4IMDFV%2FFtDdTZ%2FDQx1HDeckxR2b1zo8Ua9oYc&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20250107T144844Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTY4XBHDU5E%2F20250107%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=edbb9cc3d813369400ff81cf591617d36a2787afdd3f1d062323cb75e99a6b6c&hash=a2bd9cf96d3f2baca4513b6ba642468ef90722c23b27e7d838f6c66226b25901&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S1568494624009360&tid=spdf-e9c0dabd-56d1-4ed8-8469-ed407edb6140&sid=ccaa471015b9c34b2c9a85b4f70dd3a96a3agxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=04125e0203560c555202&rr=8fe4c01a9abe6d42&cc=br;nan
nan;CLTC-RoBERTa=Large;nan;nan;nan;nan;nan;24;nan;81,83;88,92;93,52;89,88;88,94;92,36;76,47;nan;1;0,00;0,00;87,42;Contrastive Learning with Transformer Initialization and Clustering Prior for Text Representation;https://pdf.sciencedirectassets.com/272229/1-s2.0-S1568494624X00150/1-s2.0-S1568494624009360/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEHYaCXVzLWVhc3QtMSJGMEQCIEt6YbTt65ukKfTD3bu0kD705kuMYotz8gH0y7JjH8PJAiAEr557NOLDnxNIr7FcHO9eFgXM99FsYPWXZ07TG7bc5yqzBQhfEAUaDDA1OTAwMzU0Njg2NSIMDxZIcdb6ZQ%2FZeUVkKpAF8MiOfNC9fUorVMiLkFp5l7ZbqlXZiS%2BFLNIV8TA0Hw%2FezqUgN1LqtHhjjrOZcARLECIAVv8LKA955vX%2BMSRK564pOJSF6%2FNkQOSEpiODriMyex2RUubgBahKySP%2BOKrBkZWrIm7cRqVBArRPrjgUJNZiOrzdjyxzs6hIfF3PApo8egsTnEvwIGZdfVHvOGgFZFnovHjMGXn%2BI%2FR8rnpxDXt7yk2V7OncGyRt%2F5lY%2F02yAO%2F1%2FqT5JGT5abPaw3NzUUTIBi9IXH5G4%2FFc2XyjvZaXS%2BpuF9EBC90xtWNssoOda%2FbNDjDp8m6jfGDv%2B3bwlKDHO4WS8zBv9JOpVEI9nsb3OuUjsKs%2BzVN1kxdcx6koalu2N81BXL6YATMbJ6LldHsxxIbwPN9Tpg8Tyxl0GCSRI12KZaUlaglbMg1lbnzUmaC4OXz3vPwModQvO0RSHaYblAOeyEkJXQpwNWdvXePBmqzmn5VnvOjkQmg7iOMPMWx9IklvvLg%2FtPcFqBFxTnS83NmlLUjnrZlcWQbR9sT9hWCm343bzs4fYqychxpcipDO2%2BYnX4S22lqCnB2bafcV9G9dd0SIQp0eHiHoMsDulmh%2F2LwaI4wI1kypZX7uARysVCx%2BjTLxcpX157ZnNtK601Dh%2BxH6IEimg2HgfkzHebxHubblBJf%2FaAy78tE41BaQP0KV1TRxDwuLfCkeqsfySigjx0u1hwYwT7J1p8oPyHTWsI%2Bj9s083MLd9y7mF6hRfQcVWJus%2BPiZ3F5s82OYNCvzgYYEiEj8MZJvVGVolqYX7fm60kHzoE1v7MODTSxctuWn2uS%2Bq5zvX1T2aJPm0%2BVW5ZUy4dlZNpiIJh%2FU1AHU75wfHjCdQINPMl0w1db0uwY6sgHbneRk1rzfYHRZEcTXvk6r0WEH1D7vicj8DUliYsMz0KiXCjctd8NBTt3QKWXuRg8ezpsjNnpaTc2rdPRBOFbBGZiC9C27fPQfFX3bIQOtHg22S1OlS7xnXzl8L2zLDjGWpQ2rQLxZlKvTKOetrCJ0bAmaUQZ%2F1SOddJy82PQQGkXuGuv8BGcX8haCOdN%2F7KFhvLq259B4IMDFV%2FFtDdTZ%2FDQx1HDeckxR2b1zo8Ua9oYc&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20250107T144844Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTY4XBHDU5E%2F20250107%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=edbb9cc3d813369400ff81cf591617d36a2787afdd3f1d062323cb75e99a6b6c&hash=a2bd9cf96d3f2baca4513b6ba642468ef90722c23b27e7d838f6c66226b25901&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=S1568494624009360&tid=spdf-e9c0dabd-56d1-4ed8-8469-ed407edb6140&sid=ccaa471015b9c34b2c9a85b4f70dd3a96a3agxrqa&type=client&tsoh=d3d3LnNjaWVuY2VkaXJlY3QuY29t&ua=04125e0203560c555202&rr=8fe4c01a9abe6d42&cc=br;nan
nan;HNCSE-PM (bert-large);cls;nan;nan;nan;nan;24;encoder-only;84,91;89,32;95,00;90,02;89,68;86,85;75,49;nan;1;0,00;0,00;87,32;HNCSE: Advancing Sentence Embeddings via Hybrid Contrastive Learning with Hard Negatives;https://arxiv.org/pdf/2411.12156;2024,00
nan;HNCSE-HNM (bert-large);cls;nan;nan;nan;nan;24;encoder-only;85,89;90,57;96,06;89,91;89,91;85,91;76,47;nan;1;0,00;0,00;87,82;HNCSE: Advancing Sentence Embeddings via Hybrid Contrastive Learning with Hard Negatives;https://arxiv.org/pdf/2411.12156;2024,00
nan;WordFS-P-woP-150D;mean;nan;nan;nan;nan;1;w2v;73,09;74,86;89,86;86,24;76,22;65,40;71,01;nan;1;0,00;0,00;76,67;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
nan;WordFS-P-wP-150D;mean;nan;nan;nan;nan;1;w2v;74,03;76,00;89,20;86,24;76,50;65,20;70,38;nan;1;0,00;0,00;76,69;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
nan;WordFS-P-woP-100D;mean;nan;nan;nan;nan;1;w2v;72,24;73,96;88,62;85,26;73,97;62,00;71,42;nan;1;0,00;0,00;75,35;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
nan;WordFS-P-wP-100D;mean;nan;nan;nan;nan;1;w2v;72,68;75,42;88,25;85,50;76,94;64,40;71,59;nan;1;0,00;0,00;76,40;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
nan;WordFS-P-woP-50D;mean;nan;nan;nan;nan;1;w2v;68,54;70,54;85,51;81,35;69,85;56,20;71,65;nan;1;0,00;0,00;71,95;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
nan;WordFS-P-wP-50D;mean;nan;nan;nan;nan;1;w2v;69,96;71,05;84,25;83,29;72,10;56,60;71,30;nan;1;0,00;0,00;72,65;Efficient Feature Selection for Word Embedding Dimension Reduction;http://www.apsipa2024.org/files/papers/82.pdf;2024,00
